TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-18,2026-09-18,FO,NSE,IDO,62364,,BANKNIFTY,,2026-11-23,2026-11-23,61500.00,PE,BANKNIFTY26NOV61500PE,0.00,0.00,0.00,4500.00,4500.00,4500.00,56358.70,4926.58,30,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62490,,BANKNIFTY,,2026-11-23,2026-11-23,62600.00,PE,BANKNIFTY26NOV62600PE,0.00,0.00,0.00,5016.60,0.00,5016.60,56358.70,5855.51,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62510,,BANKNIFTY,,2026-11-23,2026-11-23,62700.00,PE,BANKNIFTY26NOV62700PE,0.00,0.00,0.00,5093.05,0.00,5093.05,56358.70,5942.44,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,76434,,BANKNIFTY,,2027-03-30,2027-03-30,66000.00,PE,BANKNIFTY27MAR66000PE,0.00,0.00,0.00,12012.15,0.00,12012.15,56358.70,8378.20,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70764,,BANKNIFTY,,2027-06-29,2027-06-29,49500.00,PE,BANKNIFTY27JUN49500PE,0.00,0.00,0.00,905.05,0.00,905.05,56358.70,698.71,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70787,,BANKNIFTY,,2027-06-29,2027-06-29,54000.00,PE,BANKNIFTY27JUN54000PE,0.00,0.00,0.00,1949.60,0.00,1949.60,56358.70,1754.61,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70793,,BANKNIFTY,,2027-06-29,2027-06-29,57000.00,PE,BANKNIFTY27JUN57000PE,0.00,0.00,0.00,2500.00,2500.00,2500.00,56358.70,2861.83,90,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69604,,BANKNIFTY,,2026-09-29,2026-09-29,50500.00,PE,BANKNIFTY26SEP50500PE,8.00,8.00,5.20,6.45,7.05,8.45,56358.70,6.45,46830,-38700,5015,7598669350.50,2267,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69657,,BANKNIFTY,,2026-09-29,2026-09-29,51500.00,PE,BANKNIFTY26SEP51500PE,9.05,11.70,8.05,8.75,9.30,13.20,56358.70,8.75,118560,3030,5554,8582480830.50,2928,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69661,,BANKNIFTY,,2026-09-29,2026-09-29,51700.00,PE,BANKNIFTY26SEP51700PE,13.00,13.00,8.55,9.20,9.00,14.65,56358.70,9.20,6780,-180,119,184607529.00,63,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,52287,,BANKNIFTY,,2026-09-29,2026-09-29,54000.00,PE,BANKNIFTY26SEP54000PE,60.00,60.05,29.60,33.00,33.50,64.20,56358.70,33.00,1006200,57990,52302,84793318552.50,25151,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69776,,BANKNIFTY,,2026-09-29,2026-09-29,55300.00,PE,BANKNIFTY26SEP55300PE,216.20,216.20,111.15,122.75,123.05,216.20,56358.70,122.75,91440,9120,14402,23961321610.50,10665,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62312,,BANKNIFTY,,2026-11-23,2026-11-23,60400.00,PE,BANKNIFTY26NOV60400PE,0.00,0.00,0.00,3465.25,0.00,3465.25,56358.70,4058.84,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62306,,BANKNIFTY,,2026-11-23,2026-11-23,60100.00,PE,BANKNIFTY26NOV60100PE,0.00,0.00,0.00,3275.40,0.00,3275.40,56358.70,3833.07,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62304,,BANKNIFTY,,2026-11-23,2026-11-23,60000.00,PE,BANKNIFTY26NOV60000PE,3111.00,3150.00,3000.00,3000.00,3000.00,3232.00,56358.70,3000.00,1200,150,20,37833927.00,15,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62208,,BANKNIFTY,,2026-11-23,2026-11-23,57000.00,PE,BANKNIFTY26NOV57000PE,1202.95,1202.95,1027.40,1062.35,1070.05,1206.85,56358.70,1062.35,38940,240,165,287544715.50,126,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62167,,BANKNIFTY,,2026-11-23,2026-11-23,55500.00,PE,BANKNIFTY26NOV55500PE,0.00,0.00,0.00,1102.00,0.00,1102.00,56358.70,1202.20,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62158,,BANKNIFTY,,2026-11-23,2026-11-23,55100.00,PE,BANKNIFTY26NOV55100PE,0.00,0.00,0.00,979.15,0.00,979.15,56358.70,1054.42,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62156,,BANKNIFTY,,2026-11-23,2026-11-23,55000.00,PE,BANKNIFTY26NOV55000PE,527.70,535.00,436.00,447.65,451.65,552.05,56358.70,447.65,5550,3720,285,474351558.00,207,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62138,,BANKNIFTY,,2026-11-23,2026-11-23,54100.00,PE,BANKNIFTY26NOV54100PE,0.00,0.00,0.00,715.75,0.00,715.75,56358.70,742.60,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62124,,BANKNIFTY,,2026-11-23,2026-11-23,53800.00,PE,BANKNIFTY26NOV53800PE,0.00,0.00,0.00,647.75,0.00,647.75,56358.70,663.58,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62105,,BANKNIFTY,,2026-11-23,2026-11-23,53300.00,PE,BANKNIFTY26NOV53300PE,0.00,0.00,0.00,545.05,0.00,545.05,56358.70,543.03,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62042,,BANKNIFTY,,2026-11-23,2026-11-23,51100.00,PE,BANKNIFTY26NOV51100PE,0.00,0.00,0.00,231.25,0.00,231.25,56358.70,199.40,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62032,,BANKNIFTY,,2026-11-23,2026-11-23,50800.00,PE,BANKNIFTY26NOV50800PE,0.00,0.00,0.00,203.00,0.00,203.00,56358.70,170.77,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62012,,BANKNIFTY,,2026-11-23,2026-11-23,50000.00,PE,BANKNIFTY26NOV50000PE,88.65,92.40,73.00,73.15,73.00,99.35,56358.70,73.15,25800,-30,97,145738768.50,60,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,61968,,BANKNIFTY,,2026-11-23,2026-11-23,49000.00,PE,BANKNIFTY26NOV49000PE,0.00,0.00,0.00,86.15,0.00,86.15,56358.70,60.68,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49678,,BANKNIFTY,,2026-10-27,2026-10-27,64000.00,PE,BANKNIFTY26OCT64000PE,7240.00,7240.00,7240.00,7240.00,7240.00,7200.00,56358.70,7256.02,90,30,1,2137200.00,1,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49640,,BANKNIFTY,,2026-10-27,2026-10-27,62700.00,PE,BANKNIFTY26OCT62700PE,0.00,0.00,0.00,5735.35,0.00,5735.35,56358.70,6017.72,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49620,,BANKNIFTY,,2026-10-27,2026-10-27,62000.00,PE,BANKNIFTY26OCT62000PE,5200.00,5230.00,5100.00,5100.00,5100.00,5470.45,56358.70,5369.13,1800,600,20,40277550.00,8,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49301,,BANKNIFTY,,2026-10-27,2026-10-27,49500.00,PE,BANKNIFTY26OCT49500PE,35.00,35.00,28.90,30.90,32.00,39.05,56358.70,30.90,17700,840,107,158995633.50,42,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49632,,BANKNIFTY,,2026-10-27,2026-10-27,62600.00,CE,BANKNIFTY26OCT62600CE,0.00,0.00,0.00,752.00,0.00,752.00,56358.70,104.14,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49623,,BANKNIFTY,,2026-10-27,2026-10-27,62200.00,CE,BANKNIFTY26OCT62200CE,0.00,0.00,0.00,833.75,0.00,833.75,56358.70,130.12,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49597,,BANKNIFTY,,2026-10-27,2026-10-27,61100.00,CE,BANKNIFTY26OCT61100CE,33.00,46.20,30.00,36.60,35.05,38.70,56358.70,36.60,5670,2670,192,352132251.00,50,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49511,,BANKNIFTY,,2026-10-27,2026-10-27,57700.00,CE,BANKNIFTY26OCT57700CE,486.95,496.35,428.90,459.50,459.50,456.90,56358.70,459.50,15150,5250,562,980630206.50,340,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49377,,BANKNIFTY,,2026-10-27,2026-10-27,52500.00,CE,BANKNIFTY26OCT52500CE,4302.25,4302.25,4302.25,4302.25,4302.25,4050.00,56358.70,4403.94,60,30,1,1704067.50,1,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49355,,BANKNIFTY,,2026-10-27,2026-10-27,51500.00,CE,BANKNIFTY26OCT51500CE,0.00,0.00,0.00,6433.85,0.00,6433.85,56358.70,5304.56,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70115,,BANKNIFTY,,2026-09-29,2026-09-29,64000.00,CE,BANKNIFTY26SEP64000CE,2.15,2.30,1.80,1.90,1.85,2.10,56358.70,1.90,48240,-2460,277,531856284.00,131,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70080,,BANKNIFTY,,2026-09-29,2026-09-29,62200.00,CE,BANKNIFTY26SEP62200CE,0.00,0.00,0.00,1076.90,0.00,1076.90,56358.70,1.34,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70041,,BANKNIFTY,,2026-09-29,2026-09-29,61600.00,CE,BANKNIFTY26SEP61600CE,2.15,6.00,2.15,3.30,3.25,4.05,56358.70,3.30,4170,480,142,262431228.00,112,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,52360,,BANKNIFTY,,2026-09-29,2026-09-29,60000.00,CE,BANKNIFTY26SEP60000CE,9.35,10.00,7.00,7.45,7.30,10.40,56358.70,7.45,1129800,-34410,30039,54077814042.00,11560,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49608,,BANKNIFTY,,2026-10-27,2026-10-27,61500.00,PE,BANKNIFTY26OCT61500PE,4720.00,4740.00,4719.95,4740.00,4740.00,4771.90,56358.70,4916.61,390,60,4,7946998.50,4,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49604,,BANKNIFTY,,2026-10-27,2026-10-27,61400.00,PE,BANKNIFTY26OCT61400PE,0.00,0.00,0.00,4740.05,0.00,4740.05,56358.70,4827.37,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49560,,BANKNIFTY,,2026-10-27,2026-10-27,59400.00,PE,BANKNIFTY26OCT59400PE,0.00,0.00,0.00,1500.00,1500.00,1500.00,56358.70,3158.89,150,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49557,,BANKNIFTY,,2026-10-27,2026-10-27,59300.00,PE,BANKNIFTY26OCT59300PE,0.00,0.00,0.00,2432.15,2432.15,2432.15,56358.70,3084.81,270,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49553,,BANKNIFTY,,2026-10-27,2026-10-27,59200.00,PE,BANKNIFTY26OCT59200PE,0.00,0.00,0.00,2751.65,2751.65,2751.65,56358.70,3009.09,270,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49546,,BANKNIFTY,,2026-10-27,2026-10-27,59000.00,PE,BANKNIFTY26OCT59000PE,2368.20,2519.35,2250.10,2325.15,2318.95,2516.25,56358.70,2325.15,66540,930,120,220808638.50,118,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49510,,BANKNIFTY,,2026-10-27,2026-10-27,57600.00,PE,BANKNIFTY26OCT57600PE,1287.85,1287.85,1287.85,1287.85,1287.85,1430.95,56358.70,1920.42,8640,0,1,1766635.50,1,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49504,,BANKNIFTY,,2026-10-27,2026-10-27,57400.00,PE,BANKNIFTY26OCT57400PE,1202.00,1202.00,1150.00,1150.00,1150.00,1351.00,56358.70,1802.32,4260,240,8,14057865.00,6,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49492,,BANKNIFTY,,2026-10-27,2026-10-27,56800.00,PE,BANKNIFTY26OCT56800PE,1173.95,1173.95,853.05,867.55,867.90,1050.75,56358.70,867.55,9120,1230,377,652471854.00,241,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49480,,BANKNIFTY,,2026-10-27,2026-10-27,56500.00,PE,BANKNIFTY26OCT56500PE,850.05,900.75,711.50,745.40,745.00,905.35,56358.70,745.40,152520,13080,2242,3853404837.00,1534,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49464,,BANKNIFTY,,2026-10-27,2026-10-27,55800.00,PE,BANKNIFTY26OCT55800PE,593.45,617.85,487.55,509.90,514.10,651.10,56358.70,509.90,8550,90,244,412496229.00,166,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49460,,BANKNIFTY,,2026-10-27,2026-10-27,55600.00,PE,BANKNIFTY26OCT55600PE,530.45,565.80,440.50,458.50,465.35,585.85,56358.70,458.50,2820,540,104,175043206.50,55,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49442,,BANKNIFTY,,2026-10-27,2026-10-27,55000.00,PE,BANKNIFTY26OCT55000PE,389.30,412.95,312.00,327.05,326.95,431.70,56358.70,327.05,160080,-1980,4975,8261720751.00,2867,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70758,,BANKNIFTY,,2027-06-29,2027-06-29,48000.00,CE,BANKNIFTY27JUN48000CE,0.00,0.00,0.00,13091.35,0.00,13091.35,56358.70,11145.18,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62414,,BANKNIFTY,,2026-11-23,2026-11-23,61700.00,CE,BANKNIFTY26NOV61700CE,0.00,0.00,0.00,1079.35,0.00,1079.35,56358.70,451.26,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62335,,BANKNIFTY,,2026-11-23,2026-11-23,61000.00,CE,BANKNIFTY26NOV61000CE,102.00,125.00,102.00,113.90,119.70,125.50,56358.70,113.90,4470,-60,123,225512695.50,86,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62233,,BANKNIFTY,,2026-11-23,2026-11-23,57900.00,CE,BANKNIFTY26NOV57900CE,768.85,783.00,737.00,783.00,783.00,744.30,56358.70,1482.79,420,120,4,7039731.00,3,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62193,,BANKNIFTY,,2026-11-23,2026-11-23,56500.00,CE,BANKNIFTY26NOV56500CE,1449.90,1525.65,1407.80,1500.00,1500.00,1421.60,56358.70,1500.00,3300,180,44,76541964.00,32,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62165,,BANKNIFTY,,2026-11-23,2026-11-23,55500.00,CE,BANKNIFTY26NOV55500CE,0.00,0.00,0.00,1960.00,1960.00,1960.00,56358.70,2691.54,360,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62155,,BANKNIFTY,,2026-11-23,2026-11-23,55000.00,CE,BANKNIFTY26NOV55000CE,2480.00,2550.00,2420.00,2550.00,2550.00,2450.00,56358.70,2550.00,1500,570,23,39701850.00,12,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62147,,BANKNIFTY,,2026-11-23,2026-11-23,54600.00,CE,BANKNIFTY26NOV54600CE,0.00,0.00,0.00,4567.65,0.00,4567.65,56358.70,3266.79,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62095,,BANKNIFTY,,2026-11-23,2026-11-23,52900.00,CE,BANKNIFTY26NOV52900CE,0.00,0.00,0.00,5872.15,0.00,5872.15,56358.70,4519.99,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62089,,BANKNIFTY,,2026-11-23,2026-11-23,52600.00,CE,BANKNIFTY26NOV52600CE,0.00,0.00,0.00,6118.05,0.00,6118.05,56358.70,4760.97,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62061,,BANKNIFTY,,2026-11-23,2026-11-23,51500.00,CE,BANKNIFTY26NOV51500CE,0.00,0.00,0.00,7052.95,0.00,7052.95,56358.70,5687.31,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62011,,BANKNIFTY,,2026-11-23,2026-11-23,50000.00,CE,BANKNIFTY26NOV50000CE,6800.00,6800.00,6800.00,6800.00,6800.00,6650.00,56358.70,7037.15,90,30,1,1704000.00,1,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49641,,BANKNIFTY,,2026-10-27,2026-10-27,62800.00,CE,BANKNIFTY26OCT62800CE,0.00,0.00,0.00,713.70,0.00,713.70,56358.70,92.94,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49619,,BANKNIFTY,,2026-10-27,2026-10-27,62000.00,CE,BANKNIFTY26OCT62000CE,0.00,0.00,0.00,879.40,0.00,879.40,56358.70,145.10,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49617,,BANKNIFTY,,2026-10-27,2026-10-27,61900.00,CE,BANKNIFTY26OCT61900CE,0.00,0.00,0.00,901.70,0.00,901.70,56358.70,153.13,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49601,,BANKNIFTY,,2026-10-27,2026-10-27,61300.00,CE,BANKNIFTY26OCT61300CE,0.00,0.00,0.00,1043.15,0.00,1043.15,56358.70,209.83,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49541,,BANKNIFTY,,2026-10-27,2026-10-27,58800.00,CE,BANKNIFTY26OCT58800CE,0.00,0.00,0.00,1852.20,0.00,1852.20,56358.70,667.26,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49501,,BANKNIFTY,,2026-10-27,2026-10-27,57300.00,CE,BANKNIFTY26OCT57300CE,652.95,664.65,585.30,621.70,617.10,607.45,56358.70,621.70,12390,4020,338,587361826.50,262,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49443,,BANKNIFTY,,2026-10-27,2026-10-27,55100.00,CE,BANKNIFTY26OCT55100CE,0.00,0.00,0.00,3762.70,0.00,3762.70,56358.70,2383.05,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49387,,BANKNIFTY,,2026-10-27,2026-10-27,53000.00,CE,BANKNIFTY26OCT53000CE,3800.00,3906.75,3710.60,3865.00,3865.00,3680.00,56358.70,3974.44,3510,750,33,56268871.50,26,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49373,,BANKNIFTY,,2026-10-27,2026-10-27,52300.00,CE,BANKNIFTY26OCT52300CE,0.00,0.00,0.00,5781.10,0.00,5781.10,56358.70,4579.97,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,52439,,BANKNIFTY,,2026-09-29,2026-09-29,69000.00,CE,BANKNIFTY26SEP69000CE,1.25,1.25,0.70,0.95,0.95,1.15,56358.70,0.95,30720,330,121,250473370.50,33,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,52412,,BANKNIFTY,,2026-09-29,2026-09-29,64500.00,CE,BANKNIFTY26SEP64500CE,1.90,1.90,1.10,1.20,1.25,1.70,56358.70,1.20,59640,-420,1340,2592952222.50,638,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70099,,BANKNIFTY,,2026-09-29,2026-09-29,63200.00,CE,BANKNIFTY26SEP63200CE,0.00,0.00,0.00,3.90,3.90,3.90,56358.70,0.25,840,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,70004,,BANKNIFTY,,2026-09-29,2026-09-29,59900.00,CE,BANKNIFTY26SEP59900CE,8.40,9.85,7.55,7.85,8.20,10.80,56358.70,7.85,44790,-4290,902,1621129369.50,523,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69899,,BANKNIFTY,,2026-09-29,2026-09-29,59200.00,CE,BANKNIFTY26SEP59200CE,20.00,20.00,12.20,12.70,12.40,18.15,56358.70,12.70,50790,-2550,3326,5908357773.00,1833,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,52358,,BANKNIFTY,,2026-09-29,2026-09-29,58500.00,CE,BANKNIFTY26SEP58500CE,36.95,39.00,26.45,27.90,26.95,36.75,56358.70,27.90,893610,31020,37886,66525110424.00,19224,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69848,,BANKNIFTY,,2026-09-29,2026-09-29,58300.00,CE,BANKNIFTY26SEP58300CE,47.30,55.10,34.10,36.55,36.50,45.90,56358.70,36.55,150570,-2970,11225,19646124604.50,4554,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69828,,BANKNIFTY,,2026-09-29,2026-09-29,57800.00,CE,BANKNIFTY26SEP57800CE,99.95,100.00,71.55,78.55,79.50,88.15,56358.70,78.55,281880,-10980,19661,34141996945.50,11832,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69806,,BANKNIFTY,,2026-09-29,2026-09-29,56700.00,CE,BANKNIFTY26SEP56700CE,409.75,441.55,335.95,380.25,381.25,363.05,56358.70,380.25,158040,-9000,29969,51326521452.00,23678,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49466,,BANKNIFTY,,2026-10-27,2026-10-27,55900.00,PE,BANKNIFTY26OCT55900PE,627.35,666.00,535.70,540.25,541.55,680.70,56358.70,540.25,4770,480,162,274569403.50,119,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49478,,BANKNIFTY,,2026-10-27,2026-10-27,56400.00,PE,BANKNIFTY26OCT56400PE,820.00,835.00,680.00,708.50,715.00,871.00,56358.70,708.50,7320,1650,440,754389894.00,295,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49526,,BANKNIFTY,,2026-10-27,2026-10-27,58200.00,PE,BANKNIFTY26OCT58200PE,0.00,0.00,0.00,1702.95,1702.95,1702.95,56358.70,2299.22,3000,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69672,,BANKNIFTY,,2026-09-29,2026-09-29,52300.00,CE,BANKNIFTY26SEP52300CE,0.00,0.00,0.00,6482.70,0.00,6482.70,56358.70,4159.93,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69658,,BANKNIFTY,,2026-09-29,2026-09-29,51600.00,CE,BANKNIFTY26SEP51600CE,0.00,0.00,0.00,7072.05,0.00,7072.05,56358.70,4853.06,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,69644,,BANKNIFTY,,2026-09-29,2026-09-29,50800.00,CE,BANKNIFTY26SEP50800CE,0.00,0.00,0.00,7768.35,0.00,7768.35,56358.70,5649.74,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49544,,BANKNIFTY,,2026-10-27,2026-10-27,58900.00,PE,BANKNIFTY26OCT58900PE,2266.50,2266.50,2266.50,2266.50,2266.50,2331.65,56358.70,2784.94,4110,-30,1,1834995.00,1,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49568,,BANKNIFTY,,2026-10-27,2026-10-27,59800.00,PE,BANKNIFTY26OCT59800PE,0.00,0.00,0.00,3271.10,3271.10,3271.10,56358.70,3471.82,150,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49586,,BANKNIFTY,,2026-10-27,2026-10-27,60600.00,PE,BANKNIFTY26OCT60600PE,0.00,0.00,0.00,4168.85,0.00,4168.85,56358.70,4130.99,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49588,,BANKNIFTY,,2026-10-27,2026-10-27,60700.00,PE,BANKNIFTY26OCT60700PE,0.00,0.00,0.00,4238.45,0.00,4238.45,56358.70,4216.18,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49596,,BANKNIFTY,,2026-10-27,2026-10-27,61000.00,PE,BANKNIFTY26OCT61000PE,4279.95,4383.50,4100.00,4174.75,4173.10,4394.70,56358.70,4174.75,3780,960,53,103752052.50,43,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49622,,BANKNIFTY,,2026-10-27,2026-10-27,62100.00,PE,BANKNIFTY26OCT62100PE,0.00,0.00,0.00,5266.95,0.00,5266.95,56358.70,5460.79,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49624,,BANKNIFTY,,2026-10-27,2026-10-27,62200.00,PE,BANKNIFTY26OCT62200PE,0.00,0.00,0.00,5343.90,0.00,5343.90,56358.70,5552.80,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49631,,BANKNIFTY,,2026-10-27,2026-10-27,62500.00,PE,BANKNIFTY26OCT62500PE,0.00,0.00,0.00,5800.00,5800.00,5800.00,56358.70,5830.83,90,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,49676,,BANKNIFTY,,2026-10-27,2026-10-27,63900.00,PE,BANKNIFTY26OCT63900PE,0.00,0.00,0.00,6715.40,0.00,6715.40,56358.70,7159.58,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62051,,BANKNIFTY,,2026-11-23,2026-11-23,51300.00,PE,BANKNIFTY26NOV51300PE,0.00,0.00,0.00,251.80,0.00,251.80,56358.70,220.54,0,0,0,0.00,0,F1,30,,,,,
2026-09-18,2026-09-18,FO,NSE,IDO,62082,,BANKNIFTY,,2026-11-23,2026-11-23,52200.00,PE,BANKNIFTY26NOV52200PE,0.00,0.00,0.00,362.50,0.00,362.50,56358.70,338.58,0,0,0,0.00,0,F1,30,,,,,
